,0,1,2,3
313,315,M. Olsson | 29 | FB,-,
314,316,C. Bravo | 34 | GK,-,
315,317,L. Fabianski | 32 | GK,-,
316,318,C. Fuchs | 31 | FB,-,
317,319,Y. Kaboul | 31 | CB,-,
318,320,H. Lloris | 31 | GK,-,
319,321,B. Hamer | 30 | GK,-,
320,322,D. Rose | 27 | FB,-,
321,323,B. Kayal | 29 | CM,-,
322,324,J. Fonte | 34 | CB,-,
323,325,M. Dembélé | 30 | CM,-,
324,326,A. Lallana | 29 | CAM,-,
325,327,J. Vertonghen | 30 | CB,-,
326,328,M. Vorm | 34 | GK,-,
327,329,E. Pieters | 29 | FB,-,
328,330,A. Lindegaard | 33 | GK,-,
329,331,M. Darmian | 28 | FB,-,
330,332,R. Bertrand | 28 | FB,-,
331,333,Bojan | 27 | CAM,-,
332,334,E. Mulder | 28 | GK,-,
333,335,A. Begovic | 30 | GK,-,
334,336,F. Forster | 29 | GK,-,
335,337,D. Simpson | 30 | FB,-,
336,338,D. Sturridge | 28 | FW,-,
337,339,J. Pied | 28 | FB,-,
338,340,D. Stephens | 28 | CM,-,
339,341,J. Holebas | 33 | FB,-,
340,342,Eduardo | 35 | GK,-,
341,343,Y. Benalouane | 30 | FB,-,
342,344,C. Cathcart | 28 | CB,-,
343,345,S. Prödl | 30 | CB,-,
344,346,K. Gibbs | 28 | FB,-,
345,347,G. Bong | 29 | FB,-,
346,348,M. Schneiderlin | 28 | CM,-,
347,349,S. Romero | 30 | GK,-,
348,350,A. Rangel | 35 | FB,-,
349,351,M. Suttner | 30 | FB,-,
350,352,N. Amrabat | 30 | WAM,-,
351,353,A. Ayew | 28 | FW,-,
352,354,A. Silva | 28 | CM,-,
353,355,O. Karnezis | 32 | GK,-,
354,356,W. Reid | 29 | CB,-,
355,357,Zanka | 27 | CB,-,
356,358,D. Ospina | 29 | GK,-,
357,359,N. Mäenpää | 32 | GK,-,
358,360,K. Naughton | 29 | FB,-,
359,361,G. Cameron | 32 | CB,-,
360,362,J. McCarthy | 27 | CM,-,
361,363,D. Cavalieri | 35 | GK,-,
362,364,B. Mee | 28 | CB,-,
363,365,D. de Gea | 27 | GK,-,
364,366,C. Löwe | 28 | FB,-,
365,367,L. Ulloa | 31 | FW,-,
366,368,J. Ward | 28 | FB,-,
367,369,T. Alderweireld | 28 | CB,-,
368,370,C. Yacob | 30 | CM,-,
369,371,C. Martina | 28 | FB,-,
370,372,F. Coquelin | 26 | CM,-,
371,373,E. Mangala | 26 | CB,-,
372,374,E. Mangala | 26 | CB,-,
373,375,N. Clyne | 26 | FB,-,
374,376,J. Lössl | 28 | GK,-,
375,377,A. McCarthy | 28 | GK,-,
376,378,K. Walker | 27 | FB,-,
377,379,M. Kelly | 27 | CB,-,
378,380,C. Soares | 26 | FB,-,
379,381,D. Blind | 27 | FB,-,
380,382,M. Rojo | 27 | CB,-,
381,383,K. Darlow | 27 | GK,-,
382,384,A. Herrera | 28 | CM,-,
383,385,K. Bartley | 26 | CB,-,
384,386,S. Coleman | 29 | FB,-,
385,387,A. Westwood | 27 | CM,-,
386,388,A. Dragovic | 26 | CB,-,
387,389,Adrián | 30 | GK,-,
388,390,T. Courtois | 25 | GK,-,
389,391,M. James | 26 | CM,-,
390,392,K. Nordfeldt | 28 | GK,-,
391,393,S. Duffy | 25 | CB,-,
392,394,D. Pröpper | 26 | CM,-,
393,395,M. Zeegelaar | 27 | FB,-,
394,396,S. Mignolet | 29 | GK,-,
395,397,M. Dúbravka | 28 | GK,-,
396,398,A. Nyom | 29 | FB,-,
397,399,M. Lowton | 28 | FB,-,
398,400,G. Krychowiak | 27 | CM,-,
399,401,E. Schelotto | 28 | FB,-,
400,402,L. Chung-Yong | 29 | WAM,-,
401,403,P. Jones | 25 | CB,-,
402,404,F. Lejeune | 26 | CB,-,
403,405,K. Trippier | 27 | FB,-,
404,406,J. Robles | 27 | GK,-,
405,407,P. Souaré | 27 | FB,-,
406,408,J. Hogg | 29 | CM,-,
407,409,S. Malone | 26 | FB,-,
408,410,L. Garbutt | 24 | FB,-,
409,411,D. Williams | 28 | CM,-,
410,412,A. Oxlade-Chamberlain | 24 | FB,-,
411,413,C. Quaner | 26 | WAM,-,
412,414,C. Goldson | 25 | CB,-,
413,415,B. Martins Indi | 25 | CB,-,
414,416,C. Schindler | 27 | CB,-,
415,417,J. Schlupp | 25 | FB,-,
416,418,M. Besic | 25 | CM,-,
417,419,M. Hefele | 27 | CB,-,
418,420,J. Skalak | 25 | CAM,-,
419,421,B. Afobe | 24 | FW,-,
420,422,R. Barkley | 24 | CAM,-,
421,423,N. Chalobah | 23 | DMC,-,
422,424,S. Berahino | 24 | FW,-,
423,425,M. Haïdara | 25 | WAM,-,
424,426,N. Wells | 27 | WAM,-,
425,427,K. Stafylidis | 24 | FB,-,
426,428,E. Dier | 23 | DMC,-,
427,429,T. Carroll | 25 | CM,-,
428,430,F. Ladapo | 24 | FW,-,
429,431,D. Ward | 24 | GK,-,
430,432,L. Moura | 25 | FW,-,
431,433,J. Fulton | 23 | CM,-,
432,434,V. van Dijk | 26 | CB,-,
433,435,V. van Dijk | 26 | CB,-,
434,436,J. Stones | 23 | CB,-,
435,437,K. Wimmer | 25 | CB,-,
436,438,N. Pope | 25 | GK,-,
437,439,G. Carrillo | 26 | FW,-,
438,440,A. Moreno | 25 | FB,-,
439,441,C. Chambers | 22 | CB,-,
440,442,M. Bauer | 25 | FB,-,
441,443,B. Mendy | 23 | FB,-,
442,444,P. Gazzaniga | 25 | GK,-,
443,445,C. Taylor | 24 | FB,-,
444,446,L. Karius | 24 | GK,-,
445,447,T. Smith | 25 | FB,-,
446,448,J. Butland | 24 | GK,-,
447,449,A. Masuaku | 24 | FB,-,
448,450,M. Keane | 24 | CB,-,
449,451,P. Dummett | 26 | FB,-,
450,452,L. Shaw | 22 | FB,-,
451,453,R. Mesa | 28 | CM,-,
452,454,S. Ramírez | 22 | FW,-,
453,455,D. Klaassen | 24 | CM,-,
454,456,T. Kongolo | 23 | CB,-,
455,457,J. Manquillo | 23 | FB,-,
456,458,Emerson | 23 | FB,-,
457,459,T. Adarabioyo | 20 | CB,-,
458,460,J. Pickford | 23 | GK,-,
459,461,J. Haugaard | 25 | GK,-,
460,462,I. Brown | 20 | WAM,-,
461,463,A. Palmer | 21 | GK,-,
462,464,M. Macey | 23 | GK,-,
463,465,S. Byram | 24 | FB,-,
464,466,B. Smith | 23 | FB,-,
465,467,Ederson | 24 | GK,-,
466,468,R. Funes Mori | 26 | CB,-,
467,469,E. Hyndman | 21 | CM,-,
468,470,M. Ryan | 25 | GK,-,
469,471,P. Højbjerg | 22 | CM,-,
470,472,J. Sinclair | 21 | WAM,-,
471,473,A. Christensen | 21 | CB,-,
472,474,J. Boga | 20 | CAM,-,
473,475,S. Kaikai | 22 | CM,-,
474,476,A. Sørloth | 22 | FW,-,
475,477,D. Ndong | 23 | CM,-,
476,478,A. Laporte | 23 | CB,-,
477,479,T. Mings | 24 | CB,-,
478,480,C. Mbemba | 23 | FB,-,
479,481,I. Slimani | 29 | FW,-,
480,482,D. Yedlin | 24 | FB,-,
481,483,D. Origi | 22 | FW,-,
482,484,M. Elneny | 25 | DMC,-,
483,485,S. McQueen | 22 | FB,-,
484,486,J. Sims | 20 | WAM,-,
485,487,C. Masterson | 19 | CB,-,
486,488,J. Kenny | 20 | FB,-,
487,489,A. Maitland-Niles | 20 | FB,-,
488,490,D. Bachmann | 23 | GK,-,
489,491,L. Cook | 20 | CM,-,
490,492,R. Aarons | 22 | WAM,-,
491,493,D. Amartey | 23 | DMC,-,
492,494,R. Holding | 22 | CB,-,
493,495,H. Winks | 21 | CM,-,
494,496,K. Walker-Peters | 20 | FB,-,
495,497,K. Palmer | 21 | CAM,-,
496,498,E. Fernandes | 21 | CAM,-,
497,499,E. Rakip | 21 | CM,-,
498,500,V. Janssen | 23 | FW,-,
499,501,W. Hoedt | 23 | CB,-,
500,502,J. Hugill | 25 | FW,-,
501,503,J. Pereira | 21 | GK,-,
502,504,G. Nkoudou | 22 | CAM,-,
503,505,G. Nkoudou | 22 | WAM,-,
504,506,J. Coleman | 22 | GK,-,
505,507,P. Billing | 21 | CM,-,
506,508,M. Targett | 22 | FB,-,
507,509,O. McBurnie | 21 | FW,-,
508,510,C. Musonda | 21 | WAM,-,
509,511,J. Gomez | 20 | FB,-,
510,512,R. Sanches | 20 | CM,-,
511,513,F. Hadërgjonaj | 23 | FB,-,
512,514,J. Cullen | 21 | CAM,-,
513,515,B. Chilwell | 21 | FB,-,
514,516,R. Oxford | 19 | CAM,-,
515,517,L. Ndukwu | 19 | FW,-,
516,518,J. Leko | 18 | CAM,-,
517,519,D. Sánchez | 21 | CB,-,
518,520,J. Riedewald | 21 | CM,-,
519,521,G. Thomas | 20 | FW,-,
520,522,L. Nmecha | 19 | FW,-,
521,523,A. Whiteman | 19 | GK,-,
522,524,C. Stewart | 20 | CM,-,
523,525,J. Pask | 20 | FB,-,
524,526,G. Diangana | 19 | WAM,-,
525,527,N. Vlasic | 20 | WAM,-,
526,528,T. Chalobah | 18 | CB,-,
527,529,A. Tuanzebe | 20 | CB,-,
528,530,K. Scott | 20 | CM,-,
529,531,B. Woodburn | 18 | WAM,-,
530,532,V. Lindelöf | 23 | CB,-,
531,533,A. Gabr | 28 | CB,-,
532,534,J. Jach | 23 | CB,-,
533,535,C. Roberts | 22 | FB,-,
534,536,J. Stankovic | 21 | CB,-,
535,537,M. Holgate | 21 | CB,-,
536,538,S. McTominay | 21 | CM,-,
537,539,B. Baningime | 19 | CM,-,
538,540,M. Browne | 20 | CM,-,
539,541,H. Choudhury | 20 | CM,-,
540,542,O. Burke | 20 | WAM,-,
541,543,S. Haksabanovic | 18 | FW,-,
542,544,K. Sterling | 19 | N/A,-,
543,545,T. Oakley-Boothe | 17 | CM,-,
544,546,D. Sterling | 18 | FB,-,
545,547,E. Ampadu | 17 | CB,-,
546,548,D. Henry | 20 | GK,-,
547,549,J. Willock | 18 | CM,-,
548,550,M. Butcher | 20 | FW,-,
549,551,J. Ngoy | 20 | CAM,-,
550,552,R. Nelson | 18 | FW,-,
551,553,T. Campbell | 18 | WAM,-,
552,554,T. Fosu-Mensah | 19 | FB,-,
553,555,H. Barnes | 20 | CM,-,
554,556,W. Ndidi | 21 | CM,-,
555,557,D. Rice | 18 | CM,-,
556,558,E. Nketiah | 18 | FW,-,
557,559,O. Zinchenko | 21 | CAM,-,
558,560,C. Jones | 16 | CM,-,
559,561,N. Kirby | 17 | CM,-,
560,562,C. Hudson-Odoi | 17 | FW,-,
561,563,T. Edwards | 18 | FB,-,
562,564,P. Foden | 17 | CAM,-,
563,565,J. Osei-Tutu | 19 | FB,-,
564,566,J. Mukena | 18 | N/A,-,
565,567,F. Diabaté | 22 | WAM,-,
566,568,M. Grujic | 21 | CM,-,
567,569,A. Wan-Bissaka | 20 | FB,-,
568,570,D. Quina | 18 | CAM,-,
569,571,B. Díaz | 18 | WAM,-,
570,572,S. Hughes | 20 | CB,-,
571,573,R. Camacho | 17 | CAM,-,
572,574,J. Lokilo | 19 | WAM,-,
573,575,D. Lukébakio | 20 | WAM,-,
574,576,A. Lookman | 20 | FW,-,
575,577,M. Obafemi | 17 | FW,-,
576,578,R. Tulloch | 16 | FW,-,
577,579,J. Molumby | 18 | CM,-,
578,580,L. Lumeka | 19 | WAM,-,
579,581,J. Tymon | 18 | FB,-,
580,582,B. Johnson | 17 | CM,-,
581,583,J. Simpson | 21 | CB,-,
582,584,L. Sorenson | 18 | CM,-,
583,585,N. Trott | 19 | GK,-,
584,586,N. Ferguson | 17 | CB,-,
585,587,R. Harper | 17 | CM,-,
586,588,K. Mavropanos | 20 | CB,-,
587,589,A. O'Neill | 19 | CM,-,
588,590,J. Foyth | 19 | CB,-,
589,591,A. Sabiri | 21 | CAM,-,
590,592,K. Jameson | 19 | CB,-,
591,593,K. Taylor | 18 | N/A,-,
592,594,J. Daly | 17 | N/A,-,
593,595,D. McNeil | 18 | WAM,-,
